,filename,transcription,text,wer,cer
6169,e6ee2f90803d.wav,но называйте их завтра каслетами,называйте их завтракослётами,1.0,0.2142857142857142
6170,e6f30b8c283b.wav,в назначный день назначный час они привели алею в порядок,в назначенный день в назначенный час они привели аллею в порядок,0.3636363636363636,0.109375
6171,e7076520113e.wav,то наше влияниена климат согратится на одну седьму,то наше влияние на климат сократится на одну седьмую,0.4444444444444444,0.0576923076923076
6172,e7140cf81126.wav,тому что тот момент в этот замечаешь туте ржаты кулаки,а может в тот момент когда ты замечаешь что у тебя сжаты кулаки,0.6923076923076923,0.3333333333333333
6173,e73a6f2b356a.wav,это важный момент то значишь что,и это важный момент это значит,0.6666666666666666,0.2666666666666666
6174,e75cfc73eedc.wav,сом как два человека не зрячьйй и его лидер,как два человека незрячий и его лидер,0.4285714285714285,0.1891891891891892
6175,e7b1737cbdbf.wav,я не любит есть разное,и они любят есть разное,0.6,0.1739130434782608
6176,e7b5c6c8b1b3.wav,и от таких он стремится избавляться,и от таких он стремится избавляться,0.0,0.0
6177,e7bc3eafcf8d.wav,увеличилось там гораш тебе далет так гроже те саме раз я здесь делутеоакам,увеличилось гараж тебе дали так в гараже раз я здесь сделаю театр,0.6666666666666666,0.4
6178,e7bdbfc141eb.wav,то что мне нравится сейчас то это будет бесполезность в будущем,то что мне нравится сейчас то это будет бесполезно в будущем,0.0909090909090909,0.05
6179,e7d00f82c7c6.wav,на самом деле одной саимосообщения для природы совсем не бесплатно,на самом деле одно смс сообщение для природы совсем не бесплатно,0.2727272727272727,0.09375
6180,e7d68d0826ce.wav,сейчас держитесь заручки кресел,сейчас держитесь за ручки кресел,0.4,0.03125
6181,e7e3a3067f20.wav,млодухой или вот с такой жопой убведшей,молодухой или вот с такой жопой обвисшей,0.2857142857142857,0.1
6182,e7e92d7e59e5.wav,что на самом деле то что происходит  знами,что на самом деле то что происходит с нами,0.2222222222222222,0.0476190476190476
6183,e7ebb7fca986.wav,в интернете говорят разное,в интернете говорят разное,0.0,0.0
6184,e7f2a0834edc.wav,мы не можем их прогнозировать,мы не можем их прогнозировать,0.0,0.0
6185,e7fde24e1932.wav,а свеё холодную и красою любила русскув зиму,то татьяна с её холодною красою любила русскую зиму,0.6666666666666666,0.2745098039215686
6186,e80b514f8be1.wav,использовается в качестве украшения,и использовать в качестве украшения,0.4,0.1428571428571428
6187,e80ba8c6593e.wav,нам ужасно хорошо друг с другом,нам ужасно хорошо друг с другом,0.0,0.0
6188,e81ccd265ff3.wav,прашивая зачем это нам вообще,не спрашивая зачем это нам вообще,0.3333333333333333,0.1212121212121212
6189,e81d37470972.wav,на самом деле это же дает вам возможность оставаться самими собй,на самом деле это же даёт вам возможность оставаться самими собой,0.1818181818181818,0.0307692307692307
6190,e82ebf963b61.wav,но есть такие микробиоты которые похожи между собой,но есть такие микробиоты которые похожи между собой,0.0,0.0
6191,e8357e8dc6d2.wav,ну сотакаю творишь это значит ты приближайся к саму у себе,ну что такое творишь это значит ты приближаешься к самому себе,0.4545454545454545,0.1612903225806451
6192,e84c7b096927.wav,которые считают что этой,есть люди которые считают,1.0,0.76
6193,e856ae878c5c.wav,определяют нас как личность  не кажется мы живем в мире,определяют нас как личность мне кажется,0.8333333333333334,0.4358974358974359
6194,e861c3776ea4.wav,пима я вспомнила,дима я вспомнила,0.3333333333333333,0.0625
6195,e865915632c9.wav,свои воли свои силы и настойчивостью,своей волей своей силой и настойчивостью,0.6666666666666666,0.2
6196,e868ec88129b.wav,ывым учте не оставите ислохотите и кричать на ребенка,вы можете её оставить если хотите и кричать на ребёнка,0.7,0.2222222222222222
6197,e86b32fedfcc.wav,в тому же бег он не требует сложного какого-то оборудования,к тому же бег он не требует сложного какого то оборудования,0.2727272727272727,0.0338983050847457
6198,e8895928d78f.wav,моя сестра были чала кота гомеопатия и от чего н,моя сестра вылечила кота гомеопатией от чего нибудь,0.625,0.2352941176470588
6199,e88c0824cf2d.wav,получи личный биу фидбе чтобы узнать свое состояние здоровые,получи личный биофидбек чтобы узнать своё состояние здоровья,0.5,0.1
6200,e89616d19d88.wav,незадолго до того тожественно открытого в париж,незадолго до того торжественно открытого в париже,0.2857142857142857,0.0408163265306122
6201,e89b1735950b.wav,и получили удивительную способность приобретать реакции в течение жизнь,животные получили удивительную способность приобретать реакции в течение жизни,0.2222222222222222,0.1025641025641025
6202,e89de6b02d71.wav,дети летом во пионерском лагере,дети летом в пионерском лагере,0.2,0.0333333333333333
6203,e89f654159c7.wav,он помогал ны справлять своим смоими проблемами своими сложностями,он помогал мне справляться с моими проблемами с моими сложностями,0.6,0.1538461538461538
6204,e8a34b2044eb.wav,за последний год они свернули гор на самом зеле но для нашего путешествия,за последний год они свернули горы на самом деле но для нашего путешествия,0.1538461538461538,0.027027027027027
6205,e8a465529b46.wav,к ече ни один человек не набосялся на меня сбинзапелой,хотя ещё ни один человек не набросился на меня с бензопилой,0.4545454545454545,0.2033898305084746
6206,e8b3c7a34804.wav,гоголь длжны пытается спроси,гоголь дважды пытается спросить,0.5,0.1612903225806451
6207,e8b75d7331a1.wav,проанализировать тво тот энергетический ресурс которая существует,проанализировав тот энергетический ресурс который существует в европе,0.625,0.2318840579710145
6208,e8c3271bf598.wav,я думаю что вы все знаете эту сумму а на нам знакома,и я думаю вы все знаете эту сумму она нам знакома,0.3636363636363636,0.1632653061224489
6209,e8c45809f40b.wav,все мечтают о деньгах,все мечтают о деньгах,0.0,0.0
6210,e8cceec72170.wav,так я казалсь москве поступила бизнышколу сколкого и,так я оказалась в москве поступила в бизнес школу сколково,0.6,0.2068965517241379
6211,e8d432e89a10.wav,тоже там и в телеви зарив школокок где угод,который тоже и в телевизоре и в школах и где угодно,0.7272727272727273,0.3725490196078431
6212,e8d58deb9e4b.wav,а я расскажу ан как,а я расскажу вам как,0.2,0.1
6213,e8dd2a57e245.wav,это было зайте каким образом тифе,это было знаете каким образом,0.4,0.2413793103448276
6214,e8e0986dd0df.wav,солночка знате така первая копи,солнышко знаете такая первая капель,0.8,0.2571428571428571
6215,e8e62747a01e.wav,с происхождением слов вот там хронологии всякими такими вещамис,с происхождением слов хронологией и всякими такими вещами,0.5,0.2105263157894736
6216,e916c94cf7e8.wav,у сами для себе нафлаг подняли как ресурс не материальные наследие,и сами для себя на флаг подняли как ресурс нематериальное наследие,0.5454545454545454,0.0757575757575757
6217,e91fbcc64a09.wav,и он ошибается в сторону пире чем сторону недо,и он больше ошибается в сторону пере чем в сторону недо,0.2727272727272727,0.1818181818181818
6218,e926cb793569.wav,взял карту осталсичкой фении поднялся протянул ей и сказал этов,взял карту с лисичкой феней поднялся протянул ей и сказал это вам,0.4166666666666667,0.1384615384615384
6219,e956793c14c2.wav,куда идет воштворческий процесс и к чему он должен придть,куда идёт ваш творческий процесс и к чему он должен прийти,0.3636363636363636,0.0862068965517241
6220,e957c3e80be3.wav,крипки и сладки пресладки,крепкий и сладкий пресладкий,0.75,0.1428571428571428
6221,e959651c121d.wav,люди не могут признать в дельфиных разм потому что это вызвало бы,люди не могут признать в дельфинах разум потому что это вызвало бы,0.1666666666666666,0.0303030303030303
6222,e959a09a8080.wav,велым как у вас част ся смехом ни шуфутински не надо лучшишь ние,как у вас сейчас со смехом не шуфутинский не надо лучше шнитке,0.5833333333333334,0.3064516129032258
6223,e95f6124315f.wav,но самое главное,но самое главное,0.0,0.0
6224,e96d6bc140de.wav,астриио размечении к отвиденю и интернету,индустрии развлечений к телевидению и интернету,0.5,0.2765957446808511
6225,e972927ec2a7.wav,как всклучается так что раз за раз,как случается так что раз за разом,0.2857142857142857,0.1176470588235294
6226,e98f5c39f58c.wav,оно не меняет отношения к нему,но они меняют отношение к нему,0.6666666666666666,0.1666666666666666
6227,e990ac245dc2.wav,бвет на это хватит минут кому-то на этом нужны дни,бывает на это хватит минут кому то на это нужны дни,0.3636363636363636,0.0784313725490196
6228,e9945ec6cebd.wav,католическое клерики становятся гипер чувствительный,католические клирики становятся гиперчувствительны,1.0,0.08
6229,e99eb55c3020.wav,вот теперь хожу со своими нудьками просто не отрываясь,вот теперь я хожу за своими внучками просто не отрываясь,0.3,0.125
6230,e9b2d48194e8.wav,что мы хотим чтобы наши родные города загнемали правда веть,что мы хотим чтобы наши родные города загнивали правда ведь,0.2,0.0508474576271186
6231,e9bab79645dd.wav,это самый прогрессив неновою взгляд в сти,это самый прогрессивный на мой взгляд,0.8333333333333334,0.3783783783783784
6232,e9bc12dd2110.wav,и благодаря вам исследование и коррекциями кробиот,и благодаря вам исследование и коррекция микробиоты,0.2857142857142857,0.0588235294117647
6233,e9d9890d4afd.wav,засечаткой,за сетчаткой,1.0,0.1666666666666666
6234,e9df0e073465.wav,а вот короло,а вот корова звукоподражание корове на скрипке,0.7142857142857143,0.7608695652173914
6235,e9e89d95760e.wav,мне представляется это невероятно ясным,мне представляется это невероятно ясным,0.0,0.0
6236,e9fc7a04e1dd.wav,со шкалу лайкерта горячо холодно,со шкалой лайкерта горячо холодно,0.2,0.0606060606060606
6237,ea01d890f50c.wav,оно к нему невероятно требовательно,оно к нему невероятно требовательно,0.0,0.0
6238,ea080c4a06bb.wav,и мы не знаем остановится лист,и мы не знаем остановится ли это,0.2857142857142857,0.09375
6239,ea1432063ec6.wav,но я за этой целью забыло смотреть на то что с ним происходит,но я за этой целью забыла смотреть на то что с ней происходит,0.1538461538461538,0.0491803278688524
6240,ea1472c7ac3d.wav,тр документального кинуназубуском который конечно жепросле не можно бы кажаныа,центр документального кино на зубовском который конечно же просто не может,0.8181818181818182,0.3243243243243243
6241,ea32a7806b0d.wav,не нужно либо что-то с этим делать либо уезжать,мне нужно либо что то с этим делать либо уезжать,0.3,0.0416666666666666
6242,ea3967a6d41a.wav,это отказаться от выученой беспомыщности,это отказаться от выученной беспомощности,0.4,0.048780487804878
6243,ea534e62d2f4.wav,вот е начиная огромный проект досиндык,вот я начинаю огромный проект до середины дохожу а а,0.7,0.3461538461538461
6244,ea686beedb46.wav,когда будет пятидесятилетия содня свадьбы,когда будет пятидесятилетие со дня свадьбы,0.5,0.0476190476190476
6245,ea70c468dd2b.wav,национальности я не ду я их каарней явед могу же дюбу,национальности,10.0,2.7857142857142856
6246,ea71fdf9cc8f.wav,преодолевать трудности терпеть и двигаться к большим целям и к большим мечтам,преодолевать трудности терпеть и двигаться к большим целям и мечтам,0.2,0.1492537313432835
6247,ea7fcd4022c4.wav,поэтому мы видим часто больше угрожающее чем нежели светлые перспективны,поэтому мы видим часто больше угрожающее нежели светлое и перспективное,0.4,0.1267605633802817
6248,ea81341d63ce.wav,о них сотючем бись как нашеоутросли  проводили,они кстати очень близко к нашей отрасли проводили эксперимент,0.8888888888888888,0.5409836065573771
6249,ea84daf6374e.wav,каких-то фактов действительности явлений которые приводим,каких то фактов действительности явлений которые приводим к тому,0.4444444444444444,0.125
6250,ea87d0b3f3fd.wav,своей добротой и тогда вы тоже будетсеощущать на себе магив добра,делитесь своей добротой и тогда вы тоже будете ощущать на себе магию добра,0.3076923076923077,0.1621621621621621
6251,ea8a0aa276be.wav,выберете яблоках как плот это ботаника,вы берёте яблоко как плод это ботаника,0.5714285714285714,0.131578947368421
6252,ea9582b349ca.wav,безрезультатны искать технологические развита и цивилизаци,безрезультатно искать технологически развитые цивилизации,1.0,0.1052631578947368
6253,ea99c4f9d5a3.wav,что мы умоем делать как этому умеем искать информацию систематизировать ее,что мы умеем делать так это искать информацию и систематизировать её,0.5454545454545454,0.1911764705882352
6254,ea9e9d9127f5.wav,долго мы сидели думат что за признак исчастье,долго мы сидели думали что за признаки счастья,0.375,0.108695652173913
6255,eab1e0ea39e0.wav,надо хотеть быть свободно,надо хотеть быть свободным,0.25,0.0769230769230769
6256,eab33b6e296b.wav,вобода воли связано с реализацией наших желаний второго порядка,а свобода воли связана с реализацией наших желаний второго порядка,0.3,0.0606060606060606
6257,eac95fdb197c.wav,имес того чтобы то трянут момент делать то что стоят делать,мы вместо того чтобы в тот или иной момент делать то что сто ит делать,0.5333333333333333,0.2571428571428571
6258,eacd31f64c5b.wav,правильно точно совершенно не бывает но очень хорошо,правильно точно совершенно не бывает но очень хорошо,0.0,0.0
6259,ead07661105a.wav,идать ему возможность реализовать колоссальные потенции,но и дать ему возможность реализовать колоссальные потенции,0.375,0.0677966101694915
6260,ead23fafd525.wav,последние колычи в колунни выпекали перед войной,последние калачи в коломне выпекали перед войной,0.2857142857142857,0.1041666666666666
6261,ead41c872c30.wav,однако все не так просто,однако всё не так просто,0.2,0.0416666666666666
6262,ead61eb7c2e9.wav,и мы считаем что написали ее в соавторстве,и мы считаем что написали её в соавторстве,0.125,0.0238095238095238
6263,ead678150ca3.wav,то тогда ни кробам не чем петаться,то тогда микробам нечем питаться,1.0,0.125
6264,eadee6e2a54b.wav,бежалась нетод морафон изврачея реабилитаций лекарст препаратов,бежала с ней этот марафон из врачей реабилитаций лекарств препаратов,0.8,0.1470588235294117
6265,eae3c76c1bf4.wav,а потом уже другие,а потом уже другие,0.0,0.0
6266,eaf6b3c0f421.wav,юкамерный что в процессе поглащения травыметан выделяется,четырёхкамерный что в процессе поглощения травы метан выделяется,0.5,0.140625
6267,eafb80806577.wav,а при учать их к видению границы между знаюми не знаю,приучать их к видению границ между знаю и не знаю,0.6,0.1020408163265306
6268,eb01722426e5.wav,действительно происходит что-то удивительное,действительно происходит что то удивительное,0.4,0.0227272727272727
6269,eb01c9f8dd38.wav,она отрицает тут факт,она отрицает тот факт,0.25,0.0476190476190476
6270,eb040ac1adcc.wav,ну я знаю что месаса содержит м нины триптофан,но я знаю что мясо содержит метионин и триптофан,0.4444444444444444,0.2291666666666666
6271,eb1f625e1811.wav,в том что красота этого города,но плюсы в том что красота этого города,0.25,0.2307692307692307
6272,eb2055837467.wav,кажется что транспорт имеет наибольшую роль,кажется что транспорт имеет наибольшую роль,0.0,0.0
6273,eb2c0716c580.wav,событиями как потеря близких или потери свободы,такими событиями как потеря близких или потеря свободы,0.25,0.1481481481481481
6274,eb2d1f4c756d.wav,му как рубчатка который нигде не добыть,мука крупчатка которую нигде не добыть,0.6666666666666666,0.1578947368421052
6275,eb40b29a8e36.wav,проводила в мосгвиду гневный семинар,проводила в москве двухдневный семинар,0.4,0.1578947368421052
6276,eb496ac51c88.wav,это очень есть хорошо но теперь давайте мне сюда вашу пробирку,с акцентом это очень есть хорошо но теперь давайте мне сюда вашу пробирку,0.1538461538461538,0.1506849315068493
6277,eb4b7524af89.wav,мы наши родсвенники близкие родители,мы наши родственники наши близкие родители,0.3333333333333333,0.1428571428571428
6278,eb55f0820ecc.wav,гораздо очевиднее чем рождение детей за мужест,гораздо очевиднее чем рождение детей замужество,0.3333333333333333,0.0638297872340425
6279,eb665a47e829.wav,домек садик сделаны руками человека,домик садик сделаны руками человека,0.2,0.0285714285714285
6280,eb747235e56b.wav,даже сли ты не помнешь лица одеда который вырезал эти наличники,даже если ты не помнишь лица деда который вырезал эти наличники,0.2727272727272727,0.0476190476190476
6281,eb82963cce6c.wav,все дело в том как устроено наше печеворения,всё дело в том как устроено наше пищеварение,0.25,0.1136363636363636
6282,eb8502d737e4.wav,формовку видикао замучка  отдильной песни,формовка в виде замочка отдельная песня,1.0,0.3076923076923077
6283,eb9499e389ae.wav,ребенок научился отличать в состояние сытости о состояния голода,чтобы ребёнок научился отличать состояние сытости от состояния голода,0.4444444444444444,0.144927536231884
6284,eb9acb16fc2e.wav,если оно умликопитающих урептили уклетки,есть ли оно у млекопитающих у рептилий у клетки,0.8888888888888888,0.1702127659574468
6285,eb9e6faa1b5b.wav,едичикумир роналды или кто бы то ни был,это не дети чей кумир роналдо или кто бы то ни был,0.5,0.26
6286,eba296071ce4.wav,асколько много людей помогает друг другу на улице,насколько много людей помогают друг другу на улице,0.25,0.04
6287,ebac755cf9ec.wav,збедсильно не тот кто полностью отказался от всех потребностей,ведь сильный не тот кто полностью отказался от всех потребностей,0.2,0.09375
6288,ebb46ce45a11.wav,поэтому мы говорим о то что вот мы так знаем что тихи,поэтому мы говорим о том что мы вот так вот знаем,0.5454545454545454,0.3877551020408163
6289,ebbd1bd517c9.wav,себе в помощь нашли узких специалистов,себе в помощь нашли узких специалистов,0.0,0.0
6290,ebbd91be98e1.wav,наш опыт чувств он меняет человеческие качествы,наш опыт чувств он меняет человеческие качества,0.1428571428571428,0.0212765957446808
6291,ebc7c5eee097.wav,результатей в жизнедеятельности из глубин океанов на поверхи,в результате их жизнедеятельности из глубин океанов на поверхность,0.4444444444444444,0.1515151515151515
6292,ebcb396a6757.wav,впервый очередь это пукающей коровы да короый пукой,в первую очередь это пукающие коровы да коровы пукают,0.5555555555555556,0.1886792452830188
6293,ebd068e803e7.wav,занятие возглавляет ерафио человеческих ценностей,это занятие возглавляет иерархию человеческих ценностей,0.3333333333333333,0.1454545454545454
6294,ebd3aa7e33ee.wav,все говорят аларчик просто открывался,все говорят а ларчик про сто открывался,0.5714285714285714,0.0512820512820512
6295,ebd6612d1cfd.wav,изменить эту ситуацию в нашей стране,изменить эту ситуацию в нашей стране,0.0,0.0
6296,ebe717f8c2dc.wav,ребенок балается ребенок играет,ребёнок балуется ребёнок играет,0.75,0.0967741935483871
6297,ebed3b6e06aa.wav,причтав его недавно я заметил что написал о нем,прочитав его недавно я заметила что написала о нём,0.4444444444444444,0.1
6298,ebf7e93559c1.wav,лучше это неверятный результат,это невероятный результат,0.6666666666666666,0.28
6299,ec02b469ab47.wav,в конечном тоге добивается того что он хотел и мы не трудно,в конечном итоге добивается того чего он хотел ему не трудно,0.3636363636363636,0.1
6300,ec02b64b98c6.wav,если пойти дальше и отойти уж от этих руку писикатата,если пойти дальше и отойти уже от этих рукописей,0.3333333333333333,0.2083333333333333
6301,ec057512aaf6.wav,у мения реагировать на окружайщий мир,потом умение реагировать на окружающий мир,0.5,0.1904761904761904
6302,ec071d1eb930.wav,политические технологии,политические технологии,0.0,0.0
6303,ec0a7a0614e2.wav,она про себя говорила я нянечка,она про себя говорила я нянечка,0.0,0.0
6304,ec12a29eccf0.wav,вы стали мастером ситуации да вы стали хозяином ситу,вы стали мастером ситуации вы стали хозяином ситуации,0.25,0.1320754716981132
6305,ec14be883d23.wav,отличается от психологии обычного человека настолько,отличается от психологии обычного человека настолько,0.0,0.0
6306,ec1caaa8da99.wav,посказывать какие-то идея,подсказывать какие то идеи,1.0,0.1153846153846153
6307,ec293cbd62d9.wav,акую кноку выбрать леву или праву,какую кнопку выбрать левую или правую,0.6666666666666666,0.1081081081081081
6308,ec2e5633a919.wav,для того чтобы это исследование состоялс,для того чтобы это исследование состоялось,0.1666666666666666,0.0476190476190476
6309,ec3fadd9220d.wav,и пожалуй не нужно этого делать,и пожалуй не нужно этого делать,0.0,0.0
6310,ec70efe75dda.wav,но на самом дель несмотря на все это это самое просте ьстха,но на самом деле несмотря на всё это это самая простая задача,0.4166666666666667,0.180327868852459
6311,ec96fb876ec2.wav,и там микробы занимавется как раз перевариванием этих полесах аридов,и там микробы занимаются как раз перевариванием этих полисахаридов,0.3333333333333333,0.0606060606060606
6312,ec9c067298da.wav,и абсолютно каждый человек может позволить се,и абсолютно каждый человек может позволить себе,0.1428571428571428,0.0425531914893617
6313,eca5944d3cba.wav,когда поняли что есть поддержка звне они решили рьскнуть,но когда поняли что есть поддержка извне они решили рискнуть,0.3,0.0833333333333333
6314,eca61faa2bde.wav,дите не хотят двигаться не потому что они не хотят бегать,дети не хотят двигаться не потому что они не хотят бегать,0.0909090909090909,0.0350877192982456
6315,ecb590edecfc.wav,ну и кроме то лучоно испорит я ужас этого начинал,ну и кроме того учёные спорят я уже с этого начинал,0.4545454545454545,0.196078431372549
6316,ecc345b4ad48.wav,симблийским показать,всем близким показать,0.6666666666666666,0.238095238095238
6317,eccb4c7adbb7.wav,проситесь сутра зайдите в магазин,проснитесь с утра зайдите в магазин,0.5,0.0571428571428571
6318,ecd790d981e8.wav,можно прийти в кабинету веером зложить докумен,можно прийти в кабинет и веером разложить документы,0.5,0.1176470588235294
6319,ecda4b082dc0.wav,очень просто через появление новых фильтров,очень просто через появление новых фильтров,0.0,0.0
6320,ed0b45e3f0b6.wav,вы должны с этим соотноситься вы должны каждую минуту проверять,вы должны с этим соотноситься вы должны каждую минуту проверять,0.0,0.0
6321,ed2b9aaaab77.wav,долго притирались друг другу,долго притирались друг к другу,0.2,0.0666666666666666
6322,ed3b7e8d55e6.wav,каждое утро нового дня меня встучало выбором,каждое утро нового дня меня встречало выбором,0.1428571428571428,0.0444444444444444
6323,ed3cc638e920.wav,иво многом хотя не всегда это был своего рода смех для своих,и во многом хотя не всегда это был своего рода смех для своих,0.1538461538461538,0.0163934426229508
6324,ed56c76a9466.wav,терпистические возможности людьми считаются необъяснимыми,или терапевтические возможности людьми считаются необъяснимыми,0.3333333333333333,0.1129032258064516
6325,ed65a5e9d992.wav,вырушав заофисным столом и воспитанного в цифровой революция,выросшего за офисным столом и воспитанного в цифровой революции,0.4444444444444444,0.1111111111111111
6326,ed6b761293bc.wav,нет проблем не трагеди все как у всех,нет проблем нет трагедий всё как у всех,0.375,0.0769230769230769
6327,ed73ff02500c.wav,я знаю когда что если дать ее взросному человеку,и я знаю что если дать её взрослому человеку,0.4444444444444444,0.2272727272727272
6328,ed78c9a4a6fa.wav,у многих из вас воходной,у многих из вас выходной,0.2,0.0416666666666666
6329,ed7f50b05b5b.wav,я познакомился с консультатом поведению переговоров и проведению презентации,я познакомился с консультантом по ведению переговоров и проведению презентаций,0.4,0.0384615384615384
6330,ed8247711be1.wav,ее нельзя показыват,её нельзя показывать,0.6666666666666666,0.1
6331,ed8bf677c489.wav,например продюссор рубендишдешам кинока,например продюсер рубен дишдишян,0.75,0.375
6332,ed939731c88d.wav,вот он бунтаньский марог юродивой вокруг него растерянные грожане,вот он бунтарь скоморох юродивый вокруг него растерянные горожане,0.4444444444444444,0.1384615384615384
6333,eda2bd7502b6.wav,следующий пункт это отношения к общению,следующий пункт это отношение к общению,0.1666666666666666,0.0256410256410256
6334,edb423bcc71b.wav,есть одна проблема в вменьшенстве,есть одна проблема вы в меньшинстве,0.3333333333333333,0.0857142857142857
6335,edc4052bbf5c.wav,как об одном  одной из оступримечательности нашей страны,как об одной из достопримечательностей нашей страны,0.2857142857142857,0.2156862745098039
6336,edc58540dc80.wav,сти населения в разных регионах  по нашей стране,в плотности населения в разных регионах по нашей стране,0.2222222222222222,0.1636363636363636
6337,edc66a485225.wav,мы взрослые учем своих детей двигаться к цели,мы взрослые учим своих детей двигаться к цели,0.125,0.0222222222222222
6338,edd186ac25d1.wav,вместе мы сделанем,и вместе мы сделаем,0.5,0.1578947368421052
6339,edddcecdf958.wav,уже тогда в роси  говорили о реформе образований,уже тогда в россии говорили о реформе образования,0.25,0.0612244897959183
6340,ede3c2a55a0e.wav,передобращенными,проповедуем перед обращёнными,1.0,0.4827586206896552
6341,ede9564a046d.wav,когда у меня едва успили выйти два первых сборний костяхов,когда у меня едва успели выйти два первых сборника стихов,0.3,0.1052631578947368
6342,ee1d7e505539.wav,а из этого возникает очень много разных сложностей когда мы пытаемся уемсь,а из этого возникает очень много разных сложностей когда мы пытаемся понять,0.0833333333333333,0.0666666666666666
6343,ee2d6cfc923a.wav,если мы посмотрим настаренья ак наявлением,если мы посмотрим на старение как на явление,0.625,0.1363636363636363
6344,ee356ca65997.wav,то что выливается чере скрай души,то что выливается через край души,0.3333333333333333,0.0606060606060606
6345,ee4108166409.wav,а австатичные стела холодная,тела статичные тела холодные,1.0,0.25
6346,ee4c1f518ec6.wav,иуже не жалуется о том что все плохо для нас ничего не делают,они уже не жалуются о том что всё плохо для нас ничего не делают,0.2857142857142857,0.078125
6347,ee6551708785.wav,актуальной вот часно тома метвичь является хорошй пример в общен,актуальной на данный момент вещью является хороший пример,0.875,0.4385964912280701
6348,ee70664340c8.wav,но это не моя ответственность потому что это не моя свобода,но это не моя ответственность потому что это не моя свобода,0.0,0.0
6349,ee72a35c5265.wav,мы обладаем те меже творческими способностями,и мы обладаем теми же творческими способностями,0.4285714285714285,0.1063829787234042
6350,eea032846279.wav,прото как поборот депрессио вернулся к жизни без лекастой врачени,она про то как побороть депрессию вернуться к жизни без лекарств и врачей,0.6923076923076923,0.2054794520547945
6351,eeaf3c765350.wav,и это же дает вам возможность вдруг неожиданно честно,и это же даёт вам возможность вдруг неожиданно честно,0.1111111111111111,0.0188679245283018
6352,eebc6d85e70c.wav,браться что же такое наследие,что же такое наследие,0.25,0.3809523809523809
6353,eecb2863e439.wav,облегчает страдание больного покупаемый кулончик с сердечком,облегчает страдания больного покупая ему кулончик с сердечком,0.375,0.081967213114754
6354,eed869af9f5d.wav,вы тут же начнете изучаем мужчинми женщин,вы тут же начнёте изучая мужчин и женщин,0.5,0.1
6355,eee18186f8f9.wav,акогда выхожу издумава ральше обычного и вижу что вподъезде помойтой полы,когда выхожу из дома раньше обычного и вижу что в подъезде помыты полы,0.5384615384615384,0.1571428571428571
6356,eeed4ceffec2.wav,мы то что мы едим,мы то что мы едим,0.0,0.0
6357,eeed7c41a160.wav,это подписаться на расуке площадок организаци,четвёртое это подписаться на рассылки площадок организаций,0.4285714285714285,0.2586206896551724
6358,ef003c502412.wav,кукольны песа наш вольвгонк захотевший поднять свою левую руку и сделавши это,кукольный персонаж вольфганг захотевший поднять свою левую руку и сделавший это,0.4545454545454545,0.1139240506329113
6359,ef0ea747c0a2.wav,уж вышел на мировые экраны и расийский мировые,этот фильм уже вышел на мировые экраны не российские мировые,0.5,0.2833333333333333
6360,ef188a0d7532.wav,может определить до себя свое культурное пространство,может определить для себя своё культурное пространство,0.2857142857142857,0.0555555555555555
6361,ef1e398abd59.wav,способствует воспалительным заболеванием кишетенька,способствует воспалительным заболеваниям кишечника,0.5,0.08
6362,ef1fb0d31b48.wav,но защита создает барьеры весокие заборы,но защита создаёт барьеры высокие заборы,0.3333333333333333,0.05
6363,ef21cfcc9cf0.wav,притай над гнездом кукушки сникался нам,пролетая над гнездом кукушки с николсоном,0.5,0.2195121951219512
6364,ef23e207bd0e.wav,вот настолько мир изменился,вот настолько мир изменился,0.0,0.0
6365,ef2890a3af4e.wav,вдруг заканчивается пасня очень странно обрывается,и вдруг заканчивается басня очень странно обрывается,0.2857142857142857,0.0576923076923076
6366,ef34483a81c3.wav,и работает на совершенно мизерных масштабах,и работает на совершенно мизерных масштабах,0.0,0.0
6367,ef35facca13f.wav,как происходит наконец так что большинство,как происходит наконец так что большинство из нас,0.25,0.1428571428571428
6368,ef426e84989d.wav,и к все преравневютпублики сламу газу тогда это ясно и понятно,их все приравнивают к углекислому газу тогда это ясно и понятно,0.4545454545454545,0.1904761904761904
6369,ef539b72d8d0.wav,однако наука стремительно производит знание,однако наука стремительно производит знания,0.2,0.0232558139534883
6370,ef572ae7f19a.wav,когда мы видим что они меняется мы конечно теряем почву под ногам,когда мы видим что они меняются мы конечно теряем почву под ногами,0.1666666666666666,0.0303030303030303
